Men are more likely than women to turn to risky behaviour when depressed.	en
Мојот мајчин јазик е португалскиот.	mk
Wenn man Rauchern ihre Zigaretten nimmt, werden sie nervös und reizbar.	de
Не сака риби.	mk
Totta puhuakseni en rakasta häntä.	fi
La instruistino diris, ke ŝi ne scias la respondon al mia demando.	ep
Remember that you are dust.	en
Sono quattro corone, per piacere.	it
Köyümüzün önünden nehir geçiyor.	tr
Была ранняя весна, поэтому покупателей было не много.	ru
Tom had three sisters.	en
Was denkst du dir eigentlich?	de
Tom verimliydi.	tr
Ты когда-нибудь был в другой стране?	ru
Уйди с моего места!	ru
Origami, a arte de dobraduras de papel, é uma antiga e refinada expressão artística da cultura japonesa.	pt
"Сколько ты здесь уже живёшь?" - "На следующей неделе будет пять лет".	ru
Неужели обманет?	ru
Тому надо успеть на самолёт.	ru
Bir sürü insan Tom'u bekliyor.	tr
En la teatro estis prezentata: Ses semajnoj – ses dancoj.	ep
Onlara dikkatli olmalarını söyle.	tr
Он не менее мудр, чем его отец.	ru
O, onun kişisel görüşüydü.	tr
Myślę, że nie możemy ufać Tomowi.	pl
Bu gece akşam yemeğinde konuşacağız.	tr
Я сказал ей оставить меня в покое.	ru
Sono pronto per iniziare.	it
Centra entrepreno liveros la kurenton.	ep
Tomit sokszor befenyítették az iskolában.	hu
Ti vogliamo tra i nuovi membri!	it
Mi lenne, ha most lemondanék?	hu
As quatro estações são: primavera, verão, outono e inverno.	pt
Это светлячок.	ru
Veja, ele não é tão feio como aparece nos livros ilustrados.	pt
Bela Lugosi kont Dracula rolüyle ünlü oldu.	tr
Мне придётся открыть окно.	ru
Ich hab's nicht absichtlich tun wollen.	de
Mono ne falas el ĉielo.	ep
Zum Museum musst du diesen Bus nehmen.	de
Neden bize gerçeği söylemek istemiyorsun?	tr
Dinner is pretty much ready.	en
Сделав уроки, он стал смотреть телевизор.	ru
Tom perdió a su esposa hace siete años.	es
Толпа разразилась аплодисментами.	ru
Je t'ai attendue longtemps.	fr
Clique aqui para os detalhes.	pt
Mi laboris la tutan nokton ĝis la tempofino atribuita.	ep
Я живу в Европе.	ru
Jen estas mia koramikino, al kiu vi parolas.	ep
Vi devus prilaboregi vian francan lingvon antaŭ via vojaĝo al Marsejlo.	ep
Ben senin geleceğine sevindim.	tr
Tom gerçekten iyi bir yıl geçirdi.	tr
Tom uykulu gibi davrandı.	tr
Hieraŭ vespere mi forgesis reŝargi mian telefonon.	ep
Paper is white; carbon is black.	en
Том по-настоящему гордится Мэри.	ru
Şimdi her gün görmediğin bir şey var.	tr
Tom rákényszerült, hogy eladja a gazdaságát.	hu
Том поёт тенором.	ru
Remélem, Tomi is jön.	hu
Как прошли каникулы?	ru
Si sono scambiati le loro fotografie.	it
O zaten başarısızlıklarının üstesinden geldiğini söylüyor.	tr
La kosto de la ponto senmezure kreskis.	ep
Lui finge di non preoccuparsi per i soldi.	it
Non importa se lui sia d'accordo oppure no.	it
Eu mostrei o meu quarto para ela.	pt
У меня жирная кожа.	ru
Tu aurais pu tout gâcher.	fr
Man ska aldrig säga aldrig.	se
Необходимо провести баллистическую экспертизу.	ru
Necesas, ke vi adaptiĝu al la situacio.	ep
Yetti artık.	tr
Ella quiere probar la comida japonesa.	es
Tom est extrêmement étroit d'esprit.	fr
He stayed there the whole time.	en
Jól tartja magát az öreglány, pedig már nyolcvan felett jár.	hu
Odoras brulaĵe.	ep
Comme les scientifiques ne cessent de le dire, il n'y a ni bon ni mauvais dans aucune découverte scientifique.	fr
Your comic books are on the shelf.	en
I hope you will join us in the parade and march along the street.	en
My birthday is coming soon.	en
Frank's boss is extremely money hungry.	en
John left for France yesterday.	en
As I heard the story secondhand, I can't ascertain the truth of it.	en
The meaning of this sentence is ambiguous.	en
Je reviendrai quand tu seras libre.	fr
He has a lot of things to do.	en
He accelerated his car and overtook me.	en
Tu tinhas um bocado de tempo.	pt
Ça m'a pris plus d'un mois pour guérir de mon rhume.	fr
Mistök í prentun skyldi bent á undir eins.	is
Það líkist snjó, ekki satt?	is
Ölstofa er vinsæll samkomustaður þar sem drukkinn er bjór.	is
Disculpe. Quiero un libro. ¿Dónde está la librería?	es
Da ich tief geschlafen habe, geht es mir wieder sehr gut.	de
Göl çok derin.	tr
Mi havas neniun sekreton por vi.	ep
Dus er is geen enkel probleem?	nl
Li moviĝas mallerte.	ep
Я не надеюсь.	ru
Wenn du dich nicht beeilst, kommst du zu spät zur Schule.	de
We don't want them to decrease our paycheck.	en
We sued the insurance company because it violated the terms of our policy.	en
Mi pruntedonos al vi iun ajn libron, kiun mi havas, kondiĉe ke vi tenu ĝin pura.	ep
Mi malofte havas tempon por legi.	ep
Ты выглядишь скучающей.	ru
Mi trovis la libron hazarde.	ep
Dieser Fuchs da muss das Huhn getötet haben.	de
Nie rób ze mnie wariata.	pl
Ela visitou-me não no domingo, mas na segunda-feira.	pt
Enfatizó la importancia de la paz.	es
Он пробежал мимо, не заметив ее.	ru
Ĉiu kato havas sian propran personecon.	ep
Não chore, por favor.	pt
Agarrá un huevo de la heladera.	es
Escrevo chinês.	pt
Ei voi olla!	fi
O şimdi akşam yemeği yiyor.	tr
Era sempre accompagnato da sua moglie.	it
La familia es la unidad más importante de la sociedad.	es
Er versuchte, die Gefühle anderer nicht zu verletzen.	de
O yurtdışına gitti.	tr
È molto improbabile come cosa.	it
Dou-lhe licença de se ausentar, sob a condição de que você regresse depois de amanhã.	pt
Ŝi volas fariĝi simultana interpretistino.	ep
Li adiaŭis ŝin per kiso.	ep
Nos acabamos de quedar sin sal ni pimienta.	es
Ero solita andare in chiesa alla domenica.	it
Siyah kumaş ışık emer.	tr
Birdenbire onun yüzü soldu.	tr
你耳鸣吗？	zh
Lui non poteva più sopportare il dolore.	it
Voi siete in una band?	it
El trabajo es todo para mí.	es
Mi igos vin scii la veron, kiam konvenos la tempo.	ep
Mutasson egy másik példát.	hu
My wish has finally come true.	en
La sala de consultas del doctor se encuentra en el segundo piso.	es
Bu kitaplar bizimdir.	tr
Il passait son temps à écrire des livres et lorsque lui manquait l'inspiration, il lisait.	fr
Elmesélte nekem élettörténetét.	hu
Ĉi tio estas malnova arbaro de platanoj.	ep
Questa è la ragione per la quale non sono potuto venire ieri.	it
Ni provu tion!	ep
She has one cat.	en
Если мне снова придётся ехать в Киото, то это будет в четвёртый раз за этот год.	ru
Nuestra ciudad está libre de contaminación ambiental.	es
Essa parede mede 30 jardas de comprimento.	pt
Tengo un dolor de muelas muy fuerte.	es
Kiam mi malfermis la pordon, mi trovis lin dormantan.	ep
As irmãs se parecem.	pt
Bina tamamen yıkılmıştı.	tr
Désirez-vous boire un peu de thé ?	fr
Tu che cosa vuoi?	it
A futball a kedvenc sportom.	hu
Grimpe dans la voiture !	fr
A Tom no le gustaba Mary.	es
Die beiden Kandidaten liegen Kopf an Kopf.	de
Çok geç uyandım.	tr
很遗憾我无法接受您的邀请。	zh
Quiero saber qué puedo hacer.	es
You ought to decide whether or not you want to go.	en
Es war eine kostbare Uhr, die ihm seine im Krankenhaus befindliche Großmutter gab.	de
I'll tell my dad!	en
Sembri impaurito.	it
They're staring at Tom.	en
¿Conoce usted al Sr. Jackson?	es
Bald darauf kamen einige seltsam gekleidete Leute, die sich Landvermesser nannten, und sie vermaßen eine Strecke vor dem kleinen Haus meiner Großmutter.	de
Genieße diesen Tag und freue dich des Lebens!	de
Mir ist immer noch ganz schwindlig.	de
La decisione era inevitabile.	it
I wish I could speak French.	en
Yo sé tu secreto.	es
Ben isterken kimse yoktu yanımda, şimdi istemiyorum bütün kadınlar etrafımda.	tr
Ella tiene dientes blancos.	es
Ne parolu. Ili povus aŭdi nin.	ep
Tom didn't even notice Mary had left.	en
Você está tentando se aproveitar da situação.	pt
Zatrzymasz dziecko?	pl
Мне нужны цветные карандаши.	ru
Ереван - это столица Армении.	ru
Mi ankoraŭ neniam vidis NIFOn.	ep
Ŝajne li estis malriĉa dum sia junaĝo.	ep
Pare e pense nisso.	pt
Я подумал, что тебе нужны деньги.	ru
We just cleaned our room.	en
Llevan casados veinte años.	es
Dia lebih indah dariku.	in
Не мога да го направя сама.	bg
Is het duurder om gezond te eten?	nl
Nerous on vain yhden liikkeen päässä hulluudesta.	fi
Tom was married to a Canadian.	en
Sie hat uns alle lieb.	de
Lui è davvero ammalato.	it
Mi ĵus ricevis novan alvokon de li.	ep
Are we good to go?	en
Io sarò libero domenica prossima.	it
Das kann ein Problem sein.	de
Nous nous sommes couchés.	fr
Marie s'épuisait.	fr
La antaŭa luinto tre diligente prizorgis sian loĝejon.	ep
Laurie ist hübsch.	de
Lauseet opettavat meille paljon. Paljon enemmän kuin pelkät sanat.	fi
Qualcuno ha mangiato tutti i miei cupcake.	it
У него был ребёнок, хотя он и не был женат.	ru
Калі хлопцы кінулі асінае гняздо ў бок старой жабрачкі, яно ператварылася ў гаршок з залатымі манетамі.	be
Почему ты не послушал его совета?	ru
Mi alvokas vin, ĉar mi troviĝas en senelira situacio.	ep
Lei non poteva andare al matrimonio.	it
Ему не снятся кошмары.	ru
Bu konuda hiçbir sorun yok.	tr
Tom says he can't give me what I need.	en
Ti dispiace dirmi cosa sta succedendo?	it
Majdnem hatvan éves.	hu
तत्त्वज्ञान म्हणजे काय?	ma
As frutas-pão de qualidade inferior valem tanto como um coco, mas as melhores valem o equivalente a um octópode.	pt
The girls bought him a watch.	en
Mit írsz?	hu
Mi ne volas scii, kiu mi estas.	ep
Ho ricevuto una telefonata anonima.	it
Die meisten Märchen beginnen mit den Worten: „Es war einmal ...“	de
Quant'è ubriaco?	it
Tom hat uns viel von euch erzählt.	de
Позволь мне объяснить тебе это на пальцах.	ru
Tom is quite forgetful.	en
En ole laiska.	fi
Ez tényleg szép város.	hu
È sempre stata la sua vocazione?	it
Трудная работа никому еще не повредила.	ru
Kiom da tempo necesos al vi por tagmanĝi?	ep
Versprich mir einfach, dass du keine Dummheiten machen wirst.	de
Penso che Tom stia soltanto fingendo di dormire.	it
Itt foglak várni.	hu
Öfkeyle kalkan zararla oturur.	tr
That's why I've done all this.	en
Sembra che ci siano diverse ragioni per il suo fallimento.	it
La tua compagnia mi è gradita!	it
Han är en släkting till Adam.	se
I don't like cranberries.	en
Tom kızıyla çıkmama hiç karşı çıkmadı.	tr
Avete mai visto la persona in questa foto?	it
Jag träffar honom emellanåt.	se
Sen çok iyi birisin.	tr
Be nice to him.	en
Don't you dare ask him that.	en
Dan fled to Mexico.	en
Как сте?	bg
Gönüllü olmadığımı nasıl biliyorsun?	tr
Tom benim için çalışıyor.	tr
Yapabiliyorsan bana yardım etmelisin.	tr
Uşaqlar bəzən qaranlıqdan qorxurlar.	az
É carne de porco ou nada.	pt
Are you marrying him for his money?	en
Tom almost died today.	en
Onlarla konuşmamıza izin verin.	tr
Endişe etmek enerji kaybıdır.	tr
Multaj insektoj, kiuj havis sian delikatan koloron de senkulpaj folioj kaj herboj, en tiu tago nove koloriĝis de mortantaj homoj kaj lasis per sia rapidega forkuro nenaturan postesignon.	ep
Ik zal u nooit beliegen.	nl
Az biztos, hogy ez nem gyilkossági kísérlet volt.	hu
Ова е саботажа.	mk
Tegyen egy sétát a ligetben.	hu
Er verschränkte die Arme vor der Brust.	de
Томас, потруди се малку!	mk
Egyedül fogom megvenni!	hu
Дан ни дојде во посета вчера.	mk
Том ѕуреше во документот.	mk
O cristianismo nos manda perdoar nossos inimigos, amar o nosso próximo.	pt
Il y a beaucoup de chiens ici, n'est-ce pas ?	fr
Градот беше оштетен за време на војната.	mk
Черепица, упавшая с крыши, разбилась вдребезги.	ru
Jag tror att jag satt på den.	se
Tom jobbar på bilverkstaden.	se
Dein Problem ist, dass du leicht ablenkbar bist.	de
Это я ослеп.	ru
Nagyon jól tudod, hogy miről beszélek.	hu
У нее были глаза цвета цветной капусты.	ru
Mun bändi soittaa tänä yönä.	fi
Benim için asla zamanın yok.	tr
I believe you've dialed the wrong number.	en
Ноги в колготках телесного цвета больше похожи на сосиски в упаковке.	ru
Ik zou zo graag de moed hebben aan die vrouw die mijn haren knipt te kunnen zeggen dat ik niet van die pony hou.	nl
Gli errori capitano davvero.	it
Körbejárta a hegyet.	hu
Esta trilha conduz ao jardim do paraíso.	pt
Beni arabayla hastaneye götürdü.	tr
Ela fica na internet tempo demais.	pt
La conozco desde que ella era un bebé.	es
Тебе придется сказать Тому самому.	ru
Он строил больницы и помогал людям Африки улучшить свою жизнь.	ru
很高兴你是对的。	zh
Mi venis hejmen kun malplenaj manoj.	ep
I giovani di oggi spesso non li capisco.	it
Tom has committed a serious crime.	en
Il camino è fatto di mattoni.	it
Я дам им знать, что ты здесь.	ru
Do you know how many millionaires live in Boston?	en
Eu não matei Tom.	pt
Шепни мне на ухо, Мэри.	ru
Ĉu vi scias, kial Tomo hodiaŭ venis ĉi tien?	ep
Tom onu yapması için Mary'yi nasıl ikna etti?	tr
Tom hat Angina.	de
La panejo situas apud la viandejo.	ep
Tom ve Mary bankta yer değiştirdi.	tr
Концерт проходит раз в год в Лионе.	ru
Harika yaptığımızı düşünüyorum.	tr
Yeni restoran geçen hafta açıldı.	tr
Kendime yeni bir bisiklet almak için param yok.	tr
Все знают, что ты лжёшь.	ru
May I ask your age?	en
Mary altın küpelerini taktı.	tr
Ничего мне не покупай.	ru
¡Eso fue demasiado cuchi!	es
Человек не властен над своей судьбой.	ru
Tudtam, hogy nem kellene meglátogatnom, mégis így tettem.	hu
Keşke Tom kararını verse.	tr
Precize tiel tio okazis.	ep
Bob harika bir adam.	tr
Io provo ancora ad essere prudente.	it
Арендная плата очень высока.	ru
Alo, burası oda servisi.	tr
Onun hepsinin olduğu yer burası.	tr
Unter einer Leiter durchzugehen, bringt Unglück.	de
Cosa stanno guardando tutti?	it
Мою сестру обрюхатил какой-то женатый мужик, который не собирается бросать жену ради неё.	ru
Этот вопрос я и сам себе задавал.	ru
Tri aliaj soldatoj estis pafvunditaj.	ep
Le relazioni sopravvissute alla lontananza sono ricompensate per l'eternità.	it
Вы не пожалеете, что взяли меня на работу.	ru
Ей страшно, когда она одна.	ru
Ero troppo spaventata per fare qualunque cosa.	it
La servistoj koliziis kaj lasis fali siajn pletojn.	ep
Tomi egy hallgatag fiú.	hu
Kial ni ne povas tion fari?	ep
Tomo havas filinon.	ep
Период функции косинуса составляет 2π.	ru
Quel floppy si è smagnetizzato?	it
Видишь?	ru
Finfine estas ĉiam mi la kulpinto, ĉu ne?	ep
Ich habe wirklich nicht viel Zeit.	de
Bugün yeni bir şey keşfettiniz mi?	tr
The boss said this group is a real mixed bag. I wonder if he places me with the wheat or the chaff.	en
The man robbed Susan of all her money.	en
It was impossible for me not to think of incident.	en
No sooner had I entered the hall than the ceremony began.	en
Can you tell me the art of recognizing matsutake mushrooms?	en
Who are you referring to?	en
Ça ne fera aucune différence.	fr
Eu acabei de chegar aqui.	pt
All men are mortal, all Greeks are men, therefore all Greeks are mortal.	en
On mieszka dwa domy od nas.	pl
Das Risiko ist zu groß.	de
Dobrze. Żadnych nieobecnych.	pl
Regardless what you may do, the outcome will still be the same.	en
Es hört nicht auf, zu bluten.	de
Kiom vi pagis por ĝi?	ep
Sa mère avait honte de lui.	fr
Ils vont réduire leurs dépenses.	fr
Abelpikoj povas esti tre dolorigaj.	ep
Quelle heure te conviendrait ?	fr
Hast du je mit ihm gesprochen?	de
Via filo preskaŭ estas kopiaĵo de la patro.	ep
Ik zal voor je duimen.	nl
Þeir eru glaðir sem gleyma öllu.	is
L’homme n’est jamais ni parfait, ni content.	fr
Ég get ekki unnið núna.	is
Ĉi tiu tranĉilo ne tranĉos bone.	ep
A király miden szerdán bíráskodott.	hu
Mi már nem tudunk gépek nélkül élni.	hu
Li fariĝis orfo kiam li estis dekjara.	ep
Tijdens deze droogte zijn veel boeren gestorven.	nl
Przed wyjściem proszę się upewnić, że światło jest wyłączone.	pl
Nic nie może zastąpić czasu.	pl
I know that you know that I know.	en
Ég veit ekki hvað ég á að gera núna.	is
Ŝi montris siajn talentojn.	ep
He resigned and joined the army.	en
Não posso te ajudar.	pt
Aún no ha nacido quien se pueda creer eso.	es
Она говорит по-русски.	ru
Es-tu esseulée ?	fr
A szép kémnő hidegen végigmért engem.	hu
Leben wie Gott in Frankreich.	de
Y una vez al mes, con la cara compunjida, tenía que pasarse por la comisaría, pagando así por un delito que nunca cometió.	es
Wir helfen Ihnen gerne.	de
Sa capacité de réflexion logique est à chier.	fr
Não consigo abrir minha caixa de mensagens.	pt
Consertou meu guarda-chuva.	pt
Elle était l'organisatrice de la rencontre.	fr
Это ваш ребенок разорвал мою книжку на кусочки.	ru
La pordo ne fermiĝas.	ep
Diğer bir deyişle, doğal bir sıcaklık olmadığı sürece, güvenilirlik mümkün değildir.	tr
Özel işlere karışmayın.	tr
Profite de la vie, car lorsqu'on est mort c'est pour longtemps, vraiment longtemps.	fr
Я знаю хороший итальянский ресторан.	ru
What kind of music does Tom listen to?	en
Li prezentas la cirkonstancaron tro nigre.	ep
Ĝis revido, venu ofte!	ep
Bir içki için dışarı çıkmayı öneriyorum.	tr
Sai che cosa vuol dire AMP?	it
Tom ve Mary birbirleriyle İngilizce konuşuyorlar.	tr
Posso prestarle un po' di soldi se vuole.	it
Mi tro mallaboremas por plenumi mian taskon.	ep
¿Estás pensando seriamente en divorciarte?	es
Auf dem Matschboden ist der Ackerwagen bis zum Achsnagel eingesunken.	de
Tom a consenti à être là à 2:30, mais il ne l'est pas encore.	fr
Deveria chover hoje, não?	pt
Bu veri benim tezim içindir.	tr
Nunmomente mi estas sen laborposteno.	ep
Der Konvent ist nicht einfach eine Vorbereitungsphase wie seine Vorgänger. Es sind sehr wichtige politische Gleichgewichte und Übereinkommen erreicht worden, und diese müssen erhalten bleiben. Darum sind die Regierungschefs verpflichtet, eine wesentlich bessere Arbeit zu leisten. Die Verantwortung, die sie tragen, ist somit viel größer.	de
Soha többé nem tud járni.	hu
If I set the language to "French (Canada)," then it comes out as "courriel;" but if I set it to "French (France)," it appears as "e-mail."	en
Ihr gebt hier keine Befehle.	de
Anche se trafficata, Rio è una bella città, purché ci si guardi le spalle.	it
Kiam li atingis la stacidomon, la trajno jam preskaŭ horduonon foriris.	ep
Es war für den Jungen unmöglich, über den Fluss zu schwimmen.	de
Nous devons faire attention à nos dépenses.	fr
Alguém nos seguiu até aqui?	pt
Vous auriez sa petite sœur ?	fr
Christmas is just two weeks away.	en
La kredo ne estas la komenco, sed la ĉeso de ĉiu scio.	ep
We are alluding to war.	en
Ŝi estis ĉantaĝita de li.	ep
Tom war wütend auf Maria, weil diese auf seinem Platz geparkt hatte.	de
Çocuk kasabayı geziniyordu.	tr
Идём на посадку.	ru
Wir eilen, durch unsre zeit’ge Warnung ein Komplott, das wider Sie gespielt wird, zu entkräften.	de
Kie estas Mary?	ep
Мы жили в дешёвой гостинице.	ru
Some day, you will see me.	en
Würden Sie mich zu meinem Hotel fahren?	de
В Организации Объединенных Наций они открыто выступают против всех миролюбивых предложений Советского Союза.	ru
Ich kann dein Verhalten nicht unterstützen.	de
Tom isst für gewöhnlich zu schnell.	de
Deine Freunde sagen dir, es geht vorbei. Aber es geht nicht so leicht.	de
Quella di Roma è una dominazione imposta.	it
Mon franc est tombé.	fr
Il est arrivé là-bas avant vous.	fr
Once he got a taste, you couldn't keep him away from it.	en
Ŝi vere dungiĝis kiel volontulino.	ep
Ĉio detruiĝas.	ep
Después de acabar los deberes, leí un libro.	es
Tú también has invitado a tus amigos, ¿verdad?	es
Ich glaube nicht, dass er aufrichtig ist.	de
Het kan moeilijk zijn om een appartement te vinden.	nl
Silence ! Je ne tolérerai pas ton insolence !	fr
Él se gana la vida tocando el piano.	es
Le nostre scorte stanno finendo.	it
Li enhejmiĝis komence en Nord-Ameriko, poste en Francio.	ep
Er fühlte sich ausgenutzt.	de
Mi scias, kion ili diris.	ep
Potreste incontrare Tom.	it
Elles volaient.	fr
Ele cometeu um crime grave.	pt
Defol dedim!	tr
Niçin Fransızcan çok iyi.	tr
Tom burada çalışmıyor.	tr
Welcome to Wikipedia, the free encyclopedia that anyone can edit.	en
Das war für sie eine zu schwierige Aufgabe.	de
Vous aimez la pluie et la neige.	fr
I'm sure Tom will wish he hadn't done that.	en
Tom thought that was a bad idea.	en
Zwanzigmal setzte ich mein Leben, sogar meine Ehre aufs Spiel ... aber meine Freiheit verkaufe ich nicht.	de
Tom'u dışarı atın.	tr
ती झोपून गेली होती.	ma
Ĉu vi pensas, ke mi volas tion?	ep
Does Tom look like he's happy?	en
Donu al mi ŝtrumpetojn, miaj piedoj malvarmiĝas.	ep
Mettete più sale nella minestra.	it
Meg tudná nekem mutatni a kikötőbe vezető utat?	hu
Io voglio ringraziarvi per quello.	it
Tom non c'era nemmeno.	it
Combien de sacs avais-tu ?	fr
No lo entiendo tampoco.	es
Он меня ошеломил.	ru
Ce hall était plein de monde.	fr
Gebt jedem der Kinder drei Stück.	de
Lei era buona a nulla.	it
Onu yapmamanı istedik.	tr
Что ты знаешь об этом месте?	ru
Ni fermis la butikon.	ep
Onun hepsi orada mı?	tr
Tio funkcias nur per Vindozo.	ep
O çok güzel bir kız.	tr
I was able to get a teaching job in Boston.	en
Lo so che sei occupato.	it
Sen iyi bir oyuncusun.	tr
I wish I had someone to tell all my secrets to.	en
मी नौदलात गेलो.	ma
She hid her burning cheeks in the bosom of the young man.	en
Сложих го в стаята ти.	bg
Onko asia oikeasti tällä järjestyksessä? Sujuu hyvin?	fi
Sembravate sorpresi.	it
Noi abbiamo adottato una bambina.	it
Vi ne ĉiam povos kaŝi vin al mi.	ep
Questa satira fa riflettere.	it
Olkaa niin kiltti ja antakaa minun jäädä.	fi
Tom said he knew I was coming.	en
Athen liegt in Griechenland.	de
L'asse è rotta.	it
Sur ĉiu flanko nur manko kaj manko.	ep
Crying won't solve anything.	en
Мы ещё совсем не обсуждали эту тему сегодня вечером.	ru
Je pense qu'elle a quelque chose à cacher.	fr
Niemand wich zurück.	de
E atrelou ao trenó o cavalo, seu cavalo cor de sangue.	pt
O benim son şansımdı.	tr
İyi ki o arabayı satın almadım.	tr
E se cominciassero a sbattere fuori chi non ha i requisiti per avere le case popolari?	it
Mi pardonpetas, mi ne intencis mordi vin.	ep
So gebet dem Kaiser, was des Kaisers ist, und Gott, was Gottes ist.	de
Я веду репортаж из твоего пукана: здесь всё пылает!	ru
Nós fazemos um time excelente.	pt
Daha fazla bilgi için web sitemizi ziyaret edin.	tr
Tam 12'den vurdun.	tr
Я жил в Токио с 1985.	ru
我把我的鞋放在床下。	zh
No juuri siksi minä kielsin sinua menemästä autolla.	fi
Kendine yeni bir bisiklet aldığını görüyorum.	tr
Bahçemize güller diken kişi Tom'du.	tr
Did you hear all that?	en
Gözlerini sil.	tr
Non essere impaziente, i tempi stanno cambiando.	it
Tom's not asleep.	en
Non li tocco.	it
Bu o kadar korkutucu değil.	tr
I helped them weed the garden.	en
Мен малко ме боли гърлото.	bg
У этого языка простое письмо и лёгкое произношение, но адски сложная грамматика.	ru
Tarot kártyából jósoltak apámnak.	hu
Ben je nu moe?	nl
Sana gerçekten ne oldu?	tr
Nagyjából korombeli.	hu
Брат, згодна е!	mk
Elles vont sauter.	fr
Ова може да предизвика и рак на белите дробови.	mk
Ты не будешь там счастлива.	ru
Я должен отправиться в Нью-Йорк на следующей неделе.	ru
Том ещё не читал отчёт, который ты составил.	ru
Miért lennék féltékeny?	hu
Kumanda arıyordum.	tr
Tom sembra matto.	it
Eravate sullo stesso aereo.	it
Dovete essere molto orgogliose.	it
Bu, çocuklar için bir yer değil.	tr
Одникаде се појави.	mk
Még egyszer elmosogatok.	hu
Не можеме да му се спротивставиме на ова.	mk
Första gången är gratis.	se
Aslında, bu bir hata.	tr
O, düşündüğün gibi iğrenç adam değil.	tr
This dish is eaten without bread.	en
Sadece orada durma, bir şey söyle.	tr
Sono un elettricista.	it
Hoy cumplo veinticinco primaveras.	es
Ты так и не сказал мне, кто ты такой.	ru
Это вопрос, на который никто не знает ответа.	ru
Összeállítanál nekem egy listát erről?	hu
Всему виной дождь.	ru
Пожалуйста, не стесняйтесь поправлять меня, когда я говорю по-французски.	ru
Necesito encontrar mi lapicera.	es
Kion ŝi ja pensis pri tio?	ep
Eu quero ouvir a estória toda.	pt
Wang Xiaoming İngilizce konuşuyor ama çok İngilizce kitabı yok.	tr
Tom dovette accendere un fuoco.	it
Mi può dire quale pulsante premere?	it
Как продвигается следствие?	ru
Ein Sanitäter hob den bewusstlosen Mann auf.	de
Notre chien enterre des os dans le jardin.	fr
Ik ben niet rijk genoeg.	nl
Нам не хочется пить.	ru
Tomo similas sian patron.	ep
Não se irrite; eu só estava perguntando.	pt
Which side are you on?	en
Bu kadar şiddetli ağrıyı nasıl görmezden gelebilirim?	tr
Том три года жил за границей.	ru
Том много ругается.	ru
Geçen gün beyzbol oynamak için parka gittim.	tr
La foto sui social è importantissima.	it
Eles vêm do mesmo vilarejo.	pt
Раз погода хорошая, можно я окно открою?	ru
Ben jij 's avonds altijd thuis?	nl
Fransa'da benzin Amerika Birleşik Devletleri'nden daha pahalıdır.	tr
Kion ceteran Tomo volis?	ep
Kian vi trinkas, blankan aŭ ruĝan?	ep
Mi bone scias la usonan historion.	ep
Ты ведь понятия не имеешь, где мы?	ru
Вчера индекс котировки акций упал на 200 пунктов.	ru
Will you still be here when I come back?	en
Tom nem beszél franciául.	hu
Gizem çözülmemiş kalıyor.	tr
Quando a primavera chegou, a neve derreteu.	pt
Bu tür düşüncelerin sonuçta onların nihai kararı üzerinde herhangi bir etkisi olmamıştır.	tr
Bunun gerçek olduğunu biliyorum.	tr
Tom planını gerçekleştirdi.	tr
Я приехала в Бостон три месяца назад.	ru
Annen muhtemelen sizin dağa tırmanışınıza itiraz edecektir.	tr
Sarei disposto ad aiutarla.	it
Он воспользовался возможностью взять слово.	ru
Я могла спасти Тому жизнь.	ru
Jesteś nieszczery.	pl
Не давай Тому плавать.	ru
Я была совершенно шокирована.	ru
Schaue nicht fern!	de
Bu bizim son vedalaştığımız park.	tr
They're getting married.	en
Почекай тут.	ua
I regret singing that song at Tom and Mary's wedding.	en
Puffed sleeves are so fashionable now.	en
Même les gens qui ne croient pas en l'église catholique vénèrent le Pape comme un leader symbolique.	fr
Do you have any light beer?	en
You're playing with fire if you insist on riding your motorcycle without a helmet on.	en
Hello, I'm Tomoko Sato from Japan.	en
Because she is a wonderful teacher.	en
Oh, but he did come to Tokyo alone.	en
It's beyond me.	en
The orange appears rotten inside.	en
Christmas is a good time to market new toys.	en
反対投票多数。	jp
Elle sera une artiste célèbre dans le futur.	fr
My new book is not yet in print.	en
A good sweat will cure a cold.	en
I will pay my debt as soon as possible.	en
He has a slightly foreign appearance.	en
He went down the hill.	en
He took me for an Englishman.	en
Get the dream.	en
Ella está entusiasmada tejiendo.	es
我挣扎着挤出地铁。	zh
Poparzył sobie język gorącą herbatą.	pl
Sie war sehr stolz auf ihren Vater.	de
Er spart Geld für eine Überseereise.	de
Quanto è alto?	it
«Возлюби ближнего, как самого себя», — это цитата из Библии.	ru
Студенты должны регулярно посещать занятия.	ru
Ci sono molti libri, non trovi?	it
今天即使再忙，也要做完这些事情才走。	zh
Je suis sûr que c'est quelqu'un de compétent.	fr
Ik woon in deze wijk.	nl
El niño de escondió tras la puerta.	es
My older brother knows how to drive.	en
Li riparis al mi la horloĝon.	ep
J'ai remarqué quand tu es entré dans ma chambre.	fr
Des mots, des mots...	fr
Мы пойдём, когда кончится дождь.	ru
Mortinta hundo ne povas mordi.	ep
Er bot spontan seine Hilfe an.	de
Ciò è anche abbastanza breve.	it
Maĉi kaj remaĉi.	ep
Je ne peux pas acheter de pièces de rechange pour cette voiture.	fr
Toms Flug wurde um drei Stunden verschoben.	de
Le sourire du monstre était cruel.	fr
